Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
MelbourneAirport,0,13.8,0,0.6,10,N,28,N,N,20,11,66,32,1034.3,1031.9,1,4,4.5,13,No,No
MountGambier,10.1,21.2,0.4,3.6,6.3,WSW,39,NW,W,15,17,69,63,1015.4,1014.8,7,7,16.1,18.6,No,No
Hobart,5.4,9.5,1.8,2,6.6,SW,44,SSE,S,7,15,78,63,1011.2,1010.2,4,6,6.5,8.5,Yes,Yes
Perth,18.6,21.6,0,7.8,4.3,WNW,39,WNW,SSW,7,9,63,64,1004.6,1007.8,7,7,20.5,19.5,No,Yes
Brisbane,24.4,31.8,0.2,7.6,5.9,E,30,ENE,ENE,6,15,59,53,1017,1015.2,7,7,28.4,29.2,No,No
Townsville,20.2,27.2,0,9,10.5,NE,43,ESE,ENE,20,31,53,43,1020.2,1016.6,3,2,24.7,26,No,No
SydneyAirport,6.2,20,0.2,1.4,9.3,WNW,65,NW,NW,13,20,78,44,1015.2,1009.1,0,1,9.8,19.7,No,Yes
Portland,15.1,27.3,0,5,10.5,W,35,N,W,9,26,84,68,1015.7,1014.5,3,3,18.4,23.3,No,No
Cairns,24.2,31.6,0,7.2,9.3,SE,44,SSE,ESE,20,30,65,54,1013.8,1012,3,2,29.8,30.9,No,No
Mildura,6.7,19.8,0,4.2,10.3,SW,39,SE,S,13,11,61,36,1027.4,1024.3,0,1,12.9,19.5,No,No
Williamtown,16.1,37.8,0,5.6,11,NW,54,NNW,NW,17,31,73,16,1013.2,1007.8,2,5,23.3,37.6,No,No
Townsville,13.2,26.9,0,8,11.1,ENE,41,SE,ENE,13,31,53,49,1020.7,1016.2,1,2,22,25.1,No,No
Cairns,16.4,28.5,0,5,9.9,SSE,37,SW,NE,6,19,65,48,1014.8,1012.6,2,1,23.7,27.6,No,No
Nuriootpa,12.4,17.1,9.2,0.2,4.5,WNW,52,WSW,WSW,20,20,98,72,1019.3,1019.7,8,7,13.4,16.1,Yes,No
Watsonia,16.2,24.4,0,7.2,9.3,WSW,54,WNW,SE,2,7,74,41,999.1,997,4,6,18.2,23.3,No,Yes
Sale,0.5,12.4,0,1.4,5,W,33,NW,W,15,19,95,63,1021.5,1020.2,6,3,4.8,12.2,No,No
Nuriootpa,12.6,28.1,0,8.8,3.8,WSW,37,N,NW,9,9,37,27,1016.9,1015.6,7,7,20.8,25.6,No,No
Hobart,4.8,11.4,0,0.4,0.5,NNW,31,NNW,NNW,11,11,97,76,1021.4,1018.6,7,4,6.4,10.7,No,No
Melbourne,8.3,17.5,0,3.4,10.8,SSE,33,WSW,WNW,24,9,47,35,1021.6,1019.3,6,4,12.2,16.7,No,No
WaggaWagga,0.6,15.8,0,0.8,9.3,ESE,24,E,ENE,9,13,75,42,1035.8,1031.1,3,6,5.9,15.7,No,No
MountGambier,8.8,26.5,0,6,11.6,S,41,ESE,SSW,7,20,72,30,1022.6,1019.8,2,6,15.9,25.7,No,No
MelbourneAirport,10.3,24.1,0.2,3.4,10.3,NW,52,WNW,NW,9,20,78,32,1008.5,1006.8,7,3,15.7,22.8,No,No
Cairns,21,28.5,0,5.8,10.1,S,39,SSE,ESE,19,24,70,59,1015.8,1012.6,1,1,25.4,28,No,No
Perth,15.6,31.7,0,9.4,11.7,SW,28,SSE,SSW,9,15,56,36,1015.5,1013.3,0,1,22.9,30,No,No
Perth,16.7,20.3,7,1.4,0,E,33,ENE,SE,9,9,92,93,1016.8,1014.4,8,8,17,18.4,Yes,Yes
PerthAirport,8,18.4,0,2.8,8.2,E,33,E,ENE,22,19,65,42,1033.8,1030.5,7,5,11.9,17.6,No,No
Mildura,15,17.7,17.8,11.6,0.5,S,33,SSW,SSE,20,13,99,99,1012.7,1011.1,8,8,15,16.8,Yes,Yes
Brisbane,6.8,19.3,0,2.8,10.1,SW,20,SSW,WSW,4,6,58,35,1022.9,1021,1,0,12.4,18.9,No,No
Canberra,-3.8,9,0,1,4,WNW,54,N,NW,17,20,90,53,1017.5,1014.3,3,6,3,7,No,No
PerthAirport,8.6,25.8,0,2.6,9.6,ENE,31,NE,WSW,15,15,58,39,1024.8,1020.7,0,0,16.7,24,No,No
Woomera,7.2,21.6,0,11.5,11.1,ESE,30,ESE,N,24,13,56,21,1021.4,1018.7,3,5,12.2,20.1,No,No
Perth,14.3,19,38.6,6,6.8,WNW,46,WSW,WSW,13,15,83,48,1018.4,1021.4,8,3,15.1,17.9,Yes,No
Sydney,18.6,26.7,0,8,11.7,SSE,43,W,SSE,20,24,60,45,1016.7,1016.4,3,1,22.3,25.2,No,No
Mildura,1.2,15.9,0,1,7.9,ENE,17,NNE,NNE,6,7,92,48,1032.1,1028.6,0,0,5.2,15,No,No
Moree,14.7,30.2,0,9.8,12.1,NE,35,NE,WNW,22,7,49,30,1025.3,1020.2,0,4,19,28.6,No,No
Watsonia,3.4,20.7,0,6.6,9.1,N,41,N,NNW,19,13,50,38,1023.3,1018.4,6,7,14.5,19,No,No
CoffsHarbour,17.8,27.1,0,6,13,NE,52,NNW,NE,6,31,58,66,1015.9,1013.3,2,1,25,26.6,No,No
CoffsHarbour,8.2,20.6,0,1,6.6,N,39,NW,N,11,24,72,52,1027.2,1023.1,5,1,16.5,20.1,No,No
Watsonia,8.1,13,3.2,1.4,1.5,WSW,26,W,SW,11,9,99,78,1025.8,1024.7,7,7,8.7,12.4,Yes,Yes
Darwin,23.7,33.2,11.8,6,8.5,SE,39,WNW,WNW,7,15,74,67,1009.7,1006.3,7,5,27.6,31.4,Yes,No
Watsonia,0.9,11.8,1,1.8,0,SW,48,N,WSW,2,13,100,100,1006.6,1004.4,7,8,3.4,8.6,No,Yes
Darwin,24.3,32.7,13,4.4,4.3,NNW,43,NE,N,15,15,87,87,1009.3,1007.3,7,7,28.1,27.5,Yes,Yes
Sydney,22.4,36,0,7.6,4,S,57,ESE,ESE,11,9,61,34,1007.2,1004.3,7,7,27.5,31.5,No,No
Perth,13.6,25.1,0,3.4,8.1,WSW,26,NNE,W,7,11,75,60,1018.1,1016.2,1,6,18.9,24,No,No
Darwin,24.4,33.8,0.2,3.4,10.5,E,31,ENE,NE,17,17,74,51,1009.9,1007.2,1,7,28,32.6,No,No
MelbourneAirport,11,22.6,0,6.8,10.2,SSE,37,SW,SE,15,19,56,42,1018.7,1017.4,7,1,15.7,22,No,No
Watsonia,19.2,28.6,11,4.2,10.5,W,61,N,W,19,28,82,50,999.5,1003.1,1,6,24.3,27.1,Yes,No
Williamtown,17,19.9,3.2,7.8,0.1,WNW,102,WNW,WNW,54,61,31,36,1000.3,1000.2,8,0,17.1,19.1,Yes,No
SydneyAirport,20,24,0,8.6,9.8,S,48,SSW,S,26,30,70,57,1020,1017.7,5,2,21.1,22.8,No,No
WaggaWagga,4.2,11.8,6.8,1,0.1,S,30,SE,S,13,13,78,67,1018.7,1015.5,7,7,7.9,11.4,Yes,No
Townsville,19.9,28.2,0.2,5,7.3,ENE,39,SE,E,20,20,61,54,1023.3,1020.8,7,6,23.8,25.3,No,No
Woomera,8.9,21,0,4.4,11.2,SE,39,SE,SSE,13,11,66,38,1028.2,1024.5,0,2,14.5,19.8,No,No
Woomera,5.1,20.6,0,8,10.5,SW,26,WSW,WSW,11,6,63,37,1024.5,1023.4,0,2,10.8,19,No,No
WaggaWagga,5.2,15.2,0,3,7.7,SW,46,SW,SW,24,28,67,50,1021.5,1021.6,2,5,10.2,12.3,No,No
NorfolkIsland,15.9,20.4,0,7.6,3.3,S,39,SSE,S,22,22,52,58,1023.1,1020.4,7,7,17.4,17.8,No,No
WaggaWagga,17.8,27.2,12.8,4.8,7.6,W,44,NE,W,9,28,81,54,1007.6,1006,7,5,20.5,25.7,Yes,No
SydneyAirport,18.2,22.6,0.2,6.4,0.7,ESE,30,SE,E,11,15,85,91,1030.8,1028.7,8,8,19.8,20.4,No,Yes
Moree,11.8,33.6,0,7.6,11.6,NNE,50,NNE,N,35,15,60,16,1018.5,1013.6,4,2,21.3,31.4,No,No
Hobart,14.7,18,7.2,5.2,0,NNE,26,ENE,SSE,2,6,94,92,1008.7,1005.7,8,8,16.2,17.4,Yes,Yes
Darwin,24.9,33.7,0,7.6,10.8,WNW,35,W,WNW,11,26,70,57,1012.6,1008,4,6,30.2,33,No,No
WaggaWagga,9.5,29.8,0,8.4,12.6,E,39,ENE,NE,17,9,57,30,1024.3,1018.6,2,1,16.4,28.7,No,No
Cairns,24.2,31.9,1.6,4.8,3.9,SE,54,SSE,SSE,17,20,77,60,1012.1,1009.9,6,7,26.8,27.9,Yes,No
WaggaWagga,0.5,20.1,0,4.8,9.4,ENE,37,E,NE,22,19,44,35,1024.9,1019.5,2,5,13.3,19.8,No,No
Watsonia,11.1,21.3,0,5.2,4.2,N,41,NE,NNE,9,9,65,48,1027,1023.9,7,6,15.9,19.6,No,No
WaggaWagga,4,11.7,0,1,9.3,SW,33,NNW,SW,7,20,76,61,1019.9,1019.3,1,2,7.7,11.7,No,No
PerthAirport,7.1,20.7,0,2.2,5.5,N,24,N,NNE,7,6,81,43,1019.9,1016.3,2,6,10.6,20.2,No,No
Moree,1.7,18.3,0,4.8,10,WSW,44,SW,W,11,28,45,22,1016.4,1012.7,1,1,10.9,17.9,No,No
Cobar,17.3,31,0,7,11.1,SE,33,E,SSE,17,9,43,24,1019.5,1016.3,3,1,20.4,29.4,No,No
WaggaWagga,16.9,21.5,27.2,2.8,0,E,54,ESE,ENE,24,26,68,56,1010,1011.6,7,8,18.2,21.3,Yes,No
Brisbane,12.1,27.1,0,7.8,11.2,WSW,30,WSW,WNW,11,13,25,16,1018.1,1013.2,0,0,19.1,26.5,No,No
Hobart,13.9,24.5,0,3.3,12,ESE,43,NNW,ESE,20,26,40,54,1007.1,1004.5,1,3,18.1,20.4,No,No
Woomera,16.5,28.8,0,8.6,11.6,S,39,S,SW,22,24,68,24,1016,1013.7,3,0,18.2,27.2,No,No
Perth,22.2,39.4,0,8,12.6,NE,35,NE,W,20,19,28,25,1012.1,1008.6,1,1,32.3,34.4,No,No
Perth,19.8,32.6,1.6,8.2,12.6,ENE,31,NE,W,11,13,49,45,1015,1013.8,2,1,28.5,30.2,Yes,No
Woomera,8.7,19.7,0,6.2,8.1,NNE,35,N,N,15,17,36,17,1012.3,1007.9,7,5,11.7,19.4,No,No
Melbourne,11.1,23.8,11.2,3,13.4,W,37,WSW,WSW,17,17,58,38,1018.8,1016,1,3,15.1,21.4,Yes,No
Cairns,23.2,28.6,2.2,2.4,6.5,SSE,26,SSE,NE,13,15,88,77,1011.5,1008.9,6,6,25.3,28,Yes,Yes
Nuriootpa,8.8,13.7,5.4,1.4,3.8,W,31,WNW,W,17,17,99,77,1022.5,1021.7,8,6,9.5,13.5,Yes,No
Moree,13.2,31.2,0,10.6,12.8,NE,28,ENE,NNW,17,6,55,27,1015.1,1011.9,1,6,22.6,30.6,No,No
Nuriootpa,9.4,15.7,0,2.2,3.8,SSE,28,ESE,S,11,20,78,64,1031.1,1029.5,6,8,12.6,14.6,No,No
SydneyAirport,17.4,24.2,32.2,11,1.2,E,44,E,ESE,11,24,88,65,1019.9,1019.5,7,7,18.4,22.2,Yes,Yes
Mildura,17.1,30.7,0,8.6,11.9,S,33,SE,SE,17,17,64,36,1020,1018.4,0,6,20.1,29.1,No,No
Perth,15.6,29.4,0,9.6,12,SSW,44,SSW,SW,13,15,61,53,1013.7,1011.9,1,0,26.2,29.1,No,No
Canberra,10.3,20.9,0,7.4,4.5,ESE,41,SSE,E,17,24,80,61,1024.8,1023,7,7,14.6,18.9,No,No
Nuriootpa,7.4,19.1,0,2.2,11.7,SE,35,ESE,E,17,17,81,43,1027.8,1024.7,4,1,10.7,18.1,No,No
Watsonia,11,21.8,0,4,11.4,S,31,SSE,SSW,6,9,62,37,1008.8,1006.9,3,5,15.9,20.6,No,No
Brisbane,20.7,28.9,58.4,3,5.7,E,39,E,E,13,17,84,79,1019.7,1017.9,7,7,27,26.4,Yes,Yes
Perth,13,23,4.2,4.4,6.8,SSE,19,NE,W,7,4,74,51,1018,1015.3,7,7,16.7,21.3,Yes,No
Moree,15.8,31.3,0,7.8,11.3,E,28,E,S,15,9,63,23,1016.5,1012.2,1,1,20.6,29.7,No,No
Mildura,10.6,22.6,0.8,3,9.3,W,35,NNW,W,17,17,71,54,1011.3,1006.7,7,7,15.5,20.7,No,No
NorfolkIsland,20.7,25.5,0.4,7.8,11,ESE,54,ESE,ESE,28,31,66,62,1019.9,1018.2,3,3,22.7,24.3,No,No
Melbourne,21.6,28.6,0,14.8,10.4,N,57,SSW,SSE,13,20,67,46,1011.1,1009.1,6,4,21.9,26.8,No,No
Cairns,20.1,27.9,0,3,9.4,S,31,S,E,17,15,74,59,1016,1012.1,2,1,23.1,27.2,No,No
Moree,14.8,34.6,0,8.2,12.2,WNW,39,N,NNW,19,19,45,17,1018.8,1014.6,0,1,21.5,32.8,No,No
MelbourneAirport,4.9,12.6,6,2,9.7,W,56,NW,WNW,20,20,65,61,1012,1012.6,3,3,8.8,11.8,Yes,No
NorfolkIsland,13.3,18.7,1.4,5.4,10.8,SSE,35,S,S,20,20,56,57,1021.9,1020.5,2,5,16.8,18,Yes,No
MelbourneAirport,8.2,16.2,1,1.8,2.2,W,44,NW,NW,13,19,65,57,1019.6,1017.2,1,7,12.7,14.4,No,No
Portland,7,11.9,4.2,0.4,2.5,SW,56,WSW,WSW,30,26,87,67,1009.1,1011.9,8,8,10.4,11.2,Yes,Yes
SydneyAirport,10.5,20.1,0,3.2,8.9,SE,39,NW,SE,11,19,73,62,1025.6,1022.5,0,2,15.3,18.4,No,Yes
Portland,13.5,22.9,0,5.4,12.7,E,50,E,ESE,30,20,54,48,1026.5,1024.3,1,0,16.4,22.1,No,No
Darwin,23.2,32.3,0,4,5,NE,39,E,NE,13,22,72,35,1013.2,1009.8,7,5,25.3,31.2,No,No
Williamtown,5.8,17.7,0.2,0.4,7.1,WNW,22,WNW,SE,19,13,89,63,1025.5,1021.7,4,6,10.5,16,No,No
Moree,5.3,20.8,0,2.8,8.3,E,28,E,NNE,19,11,59,32,1024.4,1019.5,6,7,12.5,20.8,No,No
Melbourne,14.5,21.8,0,6.4,8.6,S,31,SSE,SE,11,20,67,60,1020.2,1016.9,8,3,15.7,19.1,No,No
MelbourneAirport,16.2,20.5,6,5.6,1.7,SW,50,N,SW,17,26,77,76,1000.8,1001.9,8,8,19.9,14.9,Yes,Yes
Sydney,13.2,25.3,0,4,9.7,W,35,W,ESE,20,15,48,31,1021.1,1018.5,1,3,15.9,24.4,No,No
NorfolkIsland,15.3,19.9,0,3.8,6.7,SW,50,W,SW,24,28,67,57,1018.6,1017.8,2,1,18.5,18.8,No,No
AliceSprings,9.7,30.9,0,8,11.5,SW,35,NNW,S,4,15,26,9,1015.2,1010.6,1,1,22.5,29.9,No,No
MelbourneAirport,9.1,15,1,3.4,1.2,SSW,28,WNW,S,9,13,94,91,1018.9,1015.6,7,7,11.1,11.8,No,Yes
Cairns,20.3,28.3,0,4,10.3,SE,33,S,ESE,15,20,62,53,1013.5,1010.7,1,2,24.8,27.6,No,No
MelbourneAirport,10.5,23.1,0,7.2,11.3,N,57,NNW,NNW,28,33,63,49,1005.9,1001.4,6,5,15.5,21.2,No,Yes
Williamtown,10.2,19.7,0,3,9.1,WNW,63,NW,WNW,31,33,58,44,1010.9,1008.5,3,3,15.8,18,No,No
Townsville,13,25.5,0,6.4,10.4,E,54,SSE,E,17,37,61,47,1021.9,1019.7,4,1,21.1,23.9,No,No
MountGambier,6.7,20.8,0,4,10.6,SE,44,SE,S,19,24,52,43,1020.8,1018.6,7,2,14.3,19.3,No,No
Townsville,16.9,29.7,0,4,10,SW,28,SSW,ENE,4,13,66,52,1012.5,1009.4,1,1,24,28.2,No,No
SydneyAirport,19.4,26.5,1.6,6.6,9.6,SE,39,E,ESE,24,24,53,50,1022.1,1021,3,3,23.7,24.8,Yes,No
Darwin,21.2,30.6,0,2.6,9.5,N,35,ESE,NNW,9,19,81,63,1014.2,1010.6,1,2,25.4,29.3,No,No
SydneyAirport,16,22.5,7.2,0.4,6.4,ESE,52,SSE,S,20,20,79,73,1027.9,1026.4,3,6,19.5,20.6,Yes,Yes
SydneyAirport,7.3,19.7,0,4,10.1,WSW,52,WNW,WNW,24,20,54,28,1022.9,1017.8,1,2,11,19.1,No,No
Mildura,9,29.9,0,6.8,9.6,WSW,63,N,W,19,20,21,6,1017.5,1011.7,0,5,19.5,28.3,No,No
Watsonia,11.7,16.1,0,1.8,0.2,NNW,19,NNE,SSW,4,9,99,71,1022.1,1020.7,7,8,12.3,14.4,No,No
Williamtown,14.6,21.1,41,3.8,5.6,SSE,61,SW,SSE,24,37,85,67,1017.5,1015.6,4,6,18.5,20.3,Yes,Yes
Mildura,4.8,17.7,0,0.8,6.7,NNE,26,ENE,NNE,9,19,79,46,1024.6,1022.6,2,4,9.6,17.1,No,No
Watsonia,10.4,15.1,0,2.2,3,WSW,41,NNW,SSW,13,15,89,99,1028.5,1028.1,7,8,11.5,11.3,No,No
Cairns,14.7,26.7,0,6.8,10.6,NE,39,SE,ENE,13,26,55,51,1016.9,1013.6,4,2,23.7,25.8,No,No
Perth,15.1,20,0.4,1.6,0,NNE,43,NE,N,2,11,99,77,1020.5,1017.1,8,7,16.7,19.3,No,Yes
Portland,5,14.9,2.6,2.2,4.1,N,46,NNE,NNW,19,24,92,85,1017,1014,8,4,10.6,14.4,Yes,Yes
AliceSprings,20.3,36.9,0,16,12.6,ESE,37,ESE,SE,17,22,21,13,1012.9,1009.3,1,1,29.1,36,No,No
Woomera,9.4,20.4,0,5,9.7,SSE,43,SSE,SE,13,17,65,34,1029.5,1026.9,1,5,13.6,19,No,No
Perth,12.6,26,0,10,11.6,SSW,28,E,WSW,7,15,56,47,1017.9,1014.2,5,2,20.2,24.1,No,No
WaggaWagga,10.1,28.2,0,10,9.2,ENE,41,ENE,NE,24,9,50,22,1018.6,1016.1,5,4,19.3,26.8,No,No
AliceSprings,29.2,36.8,0,14,3.9,WSW,44,W,WSW,20,31,28,24,1010.5,1008.1,6,7,34.8,35.9,No,No
Darwin,26,34.6,0,6.6,9.8,ESE,28,SSW,WNW,11,6,76,49,1007.6,1004.7,3,7,30.1,33.7,No,No
Sydney,16.2,24.4,4.8,5.4,11,W,44,WSW,SE,20,22,43,36,1010.9,1011.2,1,1,18.4,23.8,Yes,No
SydneyAirport,19.8,24.4,0,7,1.7,NNE,54,NNW,NNE,19,30,69,79,1011.3,1008.1,8,7,21.6,21.7,No,Yes
Woomera,13.3,25.3,0,12,11.9,SSW,46,SSE,SSW,22,24,56,34,1017.7,1015,4,6,17.2,23.8,No,No
Sydney,23.7,37.5,0,10,12,SSE,44,NW,ENE,7,17,61,35,1010.4,1006.4,6,2,27.4,36.2,No,No
AliceSprings,15,35.1,0,13.2,12.9,S,39,ESE,SW,17,19,19,11,1013.8,1010,1,2,24.7,33.1,No,No
NorfolkIsland,12.8,20.2,0,2.4,4.2,NW,72,NNW,NW,19,28,65,72,1014.5,1010.6,3,6,18.1,19.6,No,Yes
Melbourne,17.4,34,0,8.4,7.8,N,61,N,NNW,44,30,57,22,1016.3,1013,4,6,23.3,33.1,No,No
Townsville,15.9,29.7,0,7,10.7,NE,31,SE,NE,7,22,56,40,1017.7,1013.4,1,1,25.3,28.7,No,No
Nuriootpa,7.8,17.2,0,4,1.4,NE,41,ENE,NE,13,13,55,42,1018.9,1015.7,7,7,11.5,16.9,No,Yes
WaggaWagga,4.4,12.9,22.2,4.2,7.4,WSW,61,WSW,WSW,35,28,75,53,1004.7,1008.7,7,5,5.4,10.8,Yes,No
WaggaWagga,5.8,13.9,1,0.6,5.7,W,37,WSW,WSW,17,19,95,53,1022.7,1021.4,7,2,9.7,13,No,No
Sale,4,14,2.2,4,3.6,W,69,W,WNW,28,30,63,49,1011.2,1011.2,6,7,10.4,12.7,Yes,No
SydneyAirport,15.2,20.8,1.2,5,10.5,WNW,87,W,WNW,39,28,23,19,1007.3,1006.3,1,1,16.2,20.5,Yes,No
AliceSprings,11.2,21.2,0,4.6,1.4,NNW,50,NNW,SSW,13,11,61,86,1018,1018.2,7,8,17.9,15.2,No,Yes
Melbourne,14.4,22.6,0,5.4,6.3,WSW,54,WSW,SW,13,37,80,65,1017.7,1018.8,7,7,17.1,18.5,No,No
Perth,16.6,26.5,0,8.8,12.9,SSW,41,S,SW,15,24,53,57,1014.7,1012.8,3,1,22,24.8,No,No
Brisbane,19.4,26.7,0,5.6,1.3,WSW,30,W,NNW,4,6,77,64,1017.6,1013.7,7,6,21.3,24.9,No,Yes
Townsville,21.1,29.9,0,6,9.2,NE,35,SSW,ENE,4,26,73,61,1016.4,1013.9,1,2,26.1,28.3,No,No
WaggaWagga,1.7,15.5,0,0.6,6,ENE,17,ENE,NNE,9,9,79,52,1022.8,1020.8,7,1,7.6,14.9,No,No
PerthAirport,13.8,27.7,0,8.6,11.1,SSE,39,S,SE,19,17,51,27,1018.9,1014.6,1,1,19.1,26.7,No,No
PerthAirport,14.1,17.1,2,10,0,ESE,56,ESE,SE,24,24,83,82,1012.4,1008.8,7,7,15,16.9,Yes,Yes
Townsville,12.9,26.9,0,5.8,10,SSW,33,SSW,SSW,13,24,61,24,1019.1,1015.8,1,1,20.9,26.5,No,No
Townsville,11.7,25.5,0,7,11.3,SSW,28,SSW,NE,17,24,33,32,1017.3,1013.3,1,0,21.1,25.1,No,No
PerthAirport,7.1,20.3,0,4.8,10.3,SW,35,W,WSW,6,26,49,60,1016.8,1016.1,7,7,16.2,18.5,No,No
Mildura,15.6,25.9,9.8,0.2,10,WSW,44,W,SW,11,20,94,37,1012.6,1013,3,3,17.7,25.3,Yes,No
Hobart,6.8,17.3,1.2,4.2,9.2,N,30,NNW,S,17,13,65,41,1017.8,1015.5,6,2,8.5,15.8,Yes,No
Woomera,18.6,37,0,12,9.7,WNW,54,NE,NNW,20,11,18,5,1014.6,1011.4,6,4,25.1,36,No,No
Brisbane,12.2,25.3,0,6.2,12.4,NE,24,S,NE,6,9,46,38,1019.4,1014.7,2,1,20.9,24.4,No,No
Brisbane,20.5,28.5,0,2.8,1.9,NNE,20,WSW,NE,7,9,71,68,1018.4,1016.5,8,8,25.5,26.7,No,No
Portland,7.8,12.9,3.4,2,9.7,SE,39,S,S,17,17,62,59,1026.8,1026.7,4,3,9.9,12.1,Yes,Yes
Cairns,24.3,32.1,0,6,10.7,SE,33,SSE,ESE,15,20,77,59,1014.3,1011.2,6,5,27.8,29.9,No,No
Townsville,25.8,32.8,0,12.2,11.8,ENE,39,ENE,ENE,20,30,67,62,1011.8,1009.3,2,3,29.7,31.5,No,No
MountGambier,5.7,14.6,0,2.2,4.9,SW,35,SW,WSW,22,17,68,61,1012.1,1012.5,4,7,12.1,13.2,No,No
Nuriootpa,12.4,26.1,0,10.4,2.3,W,35,SW,NNE,7,9,14,23,1013.8,1012.3,7,8,23,23.2,No,No
Mildura,20.3,33.5,0,12,12.4,SE,43,S,SSE,11,17,41,28,1012.5,1011.1,1,2,24.4,31.5,No,No
Mildura,13.8,27.4,0,9.6,12.6,SSW,56,SW,WSW,17,31,51,24,1009.8,1008.5,6,1,19.2,26,No,No
MelbourneAirport,8.6,18.9,0,4,4.8,SSW,39,SW,W,20,26,67,56,1019.6,1019.4,7,7,13.5,16.6,No,No
WaggaWagga,5.4,18.2,0,2.4,6.3,WNW,26,E,W,11,9,70,54,1026.1,1022.3,7,1,13.4,17.7,No,No
AliceSprings,19.1,33.7,0,8,7.5,ENE,41,NE,ENE,19,19,16,12,1023.5,1019.5,6,7,27.8,31.4,No,No
Brisbane,12.3,22.3,3.6,7,10.5,W,39,WSW,WSW,15,15,39,23,1018,1016.4,0,0,15.4,21.8,Yes,No
Darwin,25.7,33.3,0,4,8.3,WNW,31,WNW,NW,13,19,73,57,1010.5,1007.1,6,4,30,32.6,No,No
Mildura,3.3,15.4,0,1.6,8.6,SSE,28,S,S,13,15,94,53,1029.8,1027.1,1,4,6.2,14.7,No,No
AliceSprings,19,27.1,0,8,0,SE,30,WNW,SSE,2,13,41,44,1019.9,1017,8,8,22,23.7,No,No
Sydney,12.9,22.9,0.2,0.4,6.3,N,39,NW,N,15,26,74,62,1011.6,1008,5,6,17.2,21.3,No,No
Brisbane,22.2,31,0,8,9.6,SSE,44,NE,NE,7,15,62,66,1010.7,1006.8,1,7,28.8,28.5,No,Yes
Williamtown,17.6,22.8,4,2.6,2.7,NE,31,ENE,ENE,7,22,98,82,1029.1,1027.2,8,7,19.4,21.8,Yes,Yes
WaggaWagga,16.4,28.6,1,3.2,6.8,E,43,SSE,E,26,11,49,34,1014.5,1013.8,6,3,18.8,26.1,No,No
Perth,15.9,26.4,0,8.2,11.1,E,33,E,SE,13,17,54,32,1021.2,1016.4,3,0,19.8,25.4,No,No
NorfolkIsland,20.7,25.9,0,6.4,12.2,E,50,ENE,ENE,30,28,73,74,1016.9,1015.8,4,6,23.7,24.4,No,No
Cobar,11.2,24.1,0,3.8,11.7,SW,33,SSW,SW,13,15,54,28,1020.3,1018.6,1,3,16.2,21.9,No,No
PerthAirport,14.7,19.8,1.2,3.6,7.8,W,50,WSW,WSW,28,17,43,54,1016.4,1016.1,1,7,18.7,17.9,Yes,Yes
Canberra,14.3,32.9,0,8.2,9.8,NNW,61,N,WNW,13,30,35,21,1013.9,1009.5,7,6,23.8,31.9,No,Yes
Nuriootpa,2.4,24.4,0,7.2,11.1,NE,39,NE,NNE,20,19,26,9,1026.6,1021.9,1,3,17.4,23.9,No,No
SydneyAirport,20.4,27.6,0,7,12.9,SW,56,WSW,SE,35,26,28,25,1012.9,1012.9,2,1,22.8,25.1,No,No
Brisbane,20.7,30,0,2.6,7.2,E,30,SW,E,7,15,69,61,1019.4,1016.5,5,6,26.5,28.1,No,Yes
Moree,19.6,30.6,0,10.8,3.9,NNE,33,ENE,SW,20,11,48,32,1016.1,1012.3,7,7,21.5,29,No,No
Watsonia,13.7,24.8,0.2,7.4,4.6,W,56,NNW,NNW,6,30,50,31,1007.4,1004,7,7,19.8,22.9,No,Yes
Sydney,15.2,25.6,0,6,11.3,ENE,30,S,ENE,2,19,61,45,1016,1013.5,3,7,20.6,24.8,No,No
WaggaWagga,13.9,31.4,0,5.6,12.8,NNW,37,E,W,11,13,70,26,1019.3,1017.5,4,6,19.5,30.2,No,No
MountGambier,3.5,15.9,0.8,3.8,4.2,NNW,37,N,W,13,13,95,66,1022.4,1019.3,8,5,8.7,15.4,No,Yes
SydneyAirport,13.9,23.7,0,3,8.9,SE,26,NW,SE,11,17,67,68,1024.4,1022.1,2,2,19.8,22.2,No,No
PerthAirport,14.5,29.7,0,8.8,13.1,ENE,43,NE,SSW,24,31,38,32,1020.1,1016.8,0,1,23.2,27.4,No,No
Mildura,14.5,31.4,0,4.8,6.4,NW,33,NE,NNW,15,17,41,17,1017.2,1014.4,5,8,21,29,No,No
PerthAirport,8.3,22.5,0,2,9.4,WNW,28,NE,WSW,11,15,76,41,1022.3,1018.8,1,1,14.4,21.6,No,Yes
AliceSprings,16.7,33.7,0,10.6,13,ESE,52,ESE,SE,11,15,31,18,1014.1,1010.4,2,1,25.8,32.9,No,No
Townsville,25.4,33,0,5.4,12.3,ENE,26,NNW,ENE,13,17,80,67,1003,999.2,5,2,28.8,31.9,No,No
Darwin,25.6,33.7,4.4,4,8.8,ESE,59,N,WNW,6,22,77,66,1006.6,1004,7,7,30.4,33.3,Yes,No
